Report ID,Report URL,Bug Title,Bounty Rewarded,Reporter,Organization,Created At,Disclosed At
21034,https://hackerone.com/reports/21034,Invoice Details activate JS that filled in,"$1,000",sasi2103,coinbase,2014-07-22T12:11:50.502Z,2015-03-30T00:30:49.375Z
15166,https://hackerone.com/reports/15166,Password reset token not expiring,$100,siddiki,mavenlink,2014-06-05T01:44:26.837Z,2014-07-10T18:23:38.608Z
15852,https://hackerone.com/reports/15852,Non Validation of session after password reset,$50,shahmeer-amir,mavenlink,2014-06-10T15:30:58.282Z,2014-07-22T19:17:17.021Z
14570,https://hackerone.com/reports/14570,Login password guessing attack,$50,shahmeer-amir,mavenlink,2014-06-03T00:18:07.228Z,2014-07-22T19:19:06.493Z
20861,https://hackerone.com/reports/20861,moderate: mod_deflate denial of service,$500,gianko,ibb-apache,2014-02-19T00:00:00.000Z,2014-07-14T00:00:00.000Z
20671,https://hackerone.com/reports/20671,integer overflow in 'buffer' type allows reading memory,"$1,500",removed,ibb-python,2014-06-23T09:15:00.000Z,2014-06-24T03:01:40.000Z
10373,https://hackerone.com/reports/10373,Bypassing Same Origin Policy With JSONP APIs and Flash,"$3,000",molnarg,internet,2014-04-29T23:54:14.670Z,2014-07-19T17:32:22.258Z
7608,https://hackerone.com/reports/7608,invite1.us2.msg.vip.bf1.yahoo.com/ - CSRF/email disclosure,$400,nnwakelam,yahoo,2014-04-14T18:54:16.481Z,2014-08-06T01:50:28.511Z
6665,https://hackerone.com/reports/6665,Comment Spoofing  at  http://suggestions.yahoo.com/detail/?prop=directory&fid=97721,$500,surgent10cross,yahoo,2014-04-09T06:05:19.870Z,2014-08-20T17:52:18.961Z
1203,https://hackerone.com/reports/1203,XSS in my yahoo,$800,mildata,yahoo,2014-02-10T11:08:03.986Z,2015-08-14T20:09:00.793Z
10081,https://hackerone.com/reports/10081,SQL,$150,vah13,mailru,2014-04-28T03:47:13.161Z,2014-08-16T07:22:06.669Z
14033,https://hackerone.com/reports/14033,connect.mail.ru: SSRF,$300,isox,mailru,2014-05-29T19:02:07.188Z,2015-09-13T12:02:27.399Z
9919,https://hackerone.com/reports/9919,SQL injection [_«„Ü„Û___¡ __ _«___ü_____µ „ã__„Û„Ä___¡],$200,psych0tr1a,mailru,2014-04-26T20:07:59.131Z,2014-11-16T18:46:32.947Z
9921,https://hackerone.com/reports/9921,Time based sql injection,$200,psych0tr1a,mailru,2014-04-26T20:09:51.754Z,2014-12-10T18:51:39.356Z
5442,https://hackerone.com/reports/5442,XSS in Yahoo! Web Analytics,$100,cliffordtrigo,yahoo,2014-04-01T07:06:10.158Z,2014-08-06T21:14:36.959Z
6702,https://hackerone.com/reports/6702,CSRF Token is missing on DELETE message option on  http://baseball.fantasysports.yahoo.com/b1/127146/messages,$200,surgent10cross,yahoo,2014-04-09T12:19:36.968Z,2014-08-20T17:52:28.808Z
12685,https://hackerone.com/reports/12685,Authorization issue on creative.yahoo.com,$50,cmaruti,yahoo,2014-05-21T07:31:39.805Z,2014-08-06T21:19:48.676Z
17785,https://hackerone.com/reports/17785,Denial of Service,$100,pranav_hivarekar,security,2014-06-27T16:23:28.815Z,2015-04-28T05:46:40.563Z
2598,https://hackerone.com/reports/2598,http://conf.member.yahoo.com configuration file disclosure,$100,nnwakelam,yahoo,2014-03-01T18:35:18.829Z,2014-08-06T01:50:23.780Z
8082,https://hackerone.com/reports/8082,Password Reset Bug,$100,christypriory,security,2014-04-18T22:41:09.474Z,2014-09-25T22:34:35.437Z
13482,https://hackerone.com/reports/13482,https://217.69.135.63/rb/: money.mail.ru sources disclosure,"$1,000",isox,mailru,2014-05-26T13:17:53.073Z,2015-09-13T10:29:27.802Z
13959,https://hackerone.com/reports/13959,privilege escalation,$250,niks,automattic,2014-05-29T09:09:04.533Z,2014-08-10T06:00:52.864Z
18851,https://hackerone.com/reports/18851,.NET Type Traversal Vulnerability,"$5,000",tyranid,sandbox,2014-02-11T00:00:00.000Z,2014-02-11T00:00:00.000Z
18850,https://hackerone.com/reports/18850,OSX ATS memory corruption may lead to App Sandbox bypass,Bounty Info Not sure,No Reporter Information FOund,sandbox,2014-02-26T00:00:00.000Z,2014-02-26T00:00:00.000Z
18849,https://hackerone.com/reports/18849,OSX ATS arbitrary free issue may lead to App Sandbox bypass,Bounty Info Not sure,No Reporter Information FOund,sandbox,2014-02-26T00:00:00.000Z,2014-02-26T00:00:00.000Z
18721,https://hackerone.com/reports/18721,Multiple Full Path Disclosure (FPD) Vulnerability on Dccompendium.com domain,$25,rodgodalle,dccompendium,2014-07-01T23:54:32.255Z,2014-08-02T01:44:35.749Z
17903,https://hackerone.com/reports/17903,Error page Cross-site scripting,$25,smiegles,dccompendium,2014-06-28T16:33:49.737Z,2014-07-30T09:26:57.032Z
18295,https://hackerone.com/reports/18295,source code disclosure,$25,adrianbelen,dccompendium,2014-06-29T02:10:17.017Z,2014-08-27T03:11:55.743Z
17909,https://hackerone.com/reports/17909,XSS on Home page,$25,xtross1,dccompendium,2014-06-28T16:37:32.090Z,2014-07-02T18:07:07.370Z
17896,https://hackerone.com/reports/17896,Clickjacking: X-Frame-Options header missing,$25,huzaifa_jawaid,dccompendium,2014-06-28T16:27:55.588Z,2014-08-01T13:00:45.390Z
7264,https://hackerone.com/reports/7264,Bypass of the Clickjacking protection on Flickr using data URL in iframes,$250,joserabal,yahoo,2014-04-11T21:55:10.481Z,2014-06-06T18:18:46.548Z
18691,https://hackerone.com/reports/18691,XSS in editor by any user,"$1,000",tunnelshade,phabricator,2014-07-01T16:57:02.513Z,2014-08-13T12:59:52.123Z
18389,https://hackerone.com/reports/18389,Backend source code disclosure on 404 pages,$50,shahmeer-amir,dccompendium,2014-06-29T10:32:16.808Z,2014-08-01T14:50:31.012Z
6322,https://hackerone.com/reports/6322,Header injection on rmaitrack.ads.vip.bf1.yahoo.com,"$1,000",redshark1802,yahoo,2014-04-07T20:15:01.479Z,2014-07-31T15:54:24.273Z
6268,https://hackerone.com/reports/6268,Cross-origin issue on rmaiauth.ads.vip.bf1.yahoo.com,$250,redshark1802,yahoo,2014-04-07T19:47:34.038Z,2014-07-31T15:54:41.481Z
6195,https://hackerone.com/reports/6195,"reflected XSS, http://extprodweb11.cc.gq1.yahoo.com/, 4/8/14, #SpringClean",$300,nnwakelam,yahoo,2014-04-07T15:45:59.539Z,2014-08-06T01:52:43.763Z
6194,https://hackerone.com/reports/6194,"Significant Information Disclosure/Load balancer access, http://extprodweb11.cc.gq1.yahoo.com/, 4/8/14, #SpringClean",$500,nnwakelam,yahoo,2014-04-07T15:43:38.151Z,2014-08-06T01:49:48.423Z
14699,https://hackerone.com/reports/14699,Open Redirect,$300,cliffordtrigo,wepay,2014-06-03T05:35:01.692Z,2014-07-08T09:25:08.872Z
17540,https://hackerone.com/reports/17540,Reflected XSS in Pastebin-view,$500,pseudochu,irccloud,2014-06-26T01:59:19.878Z,2014-06-28T13:48:03.078Z
17383,https://hackerone.com/reports/17383,Category- Broken Authentication and Session Management (leads to account compromise if some conditions are met),$100,anand786,security,2014-06-23T19:33:37.309Z,2014-07-26T07:34:59.979Z
10563,https://hackerone.com/reports/10563,"CSRF on ""Set as primary"" option on the accounts page",$100,anshuman_bh,coinbase,2014-05-02T01:24:48.948Z,2014-07-26T00:27:57.634Z
3370,https://hackerone.com/reports/3370,Directory traversal attack in view resolver,"$1,500",lautis,rails,2014-03-06T11:13:20.634Z,2015-07-09T19:15:27.083Z
13748,https://hackerone.com/reports/13748,Potential denial of service in hackerone.com/teams/new,$100,idps,security,2014-05-28T06:10:49.800Z,2014-06-20T22:39:34.537Z
13388,https://hackerone.com/reports/13388,Linux PI futex self-requeue bug,"$10,000",comex,sandbox,2014-05-26T05:00:49.707Z,2014-06-19T19:51:27.419Z
15362,https://hackerone.com/reports/15362,Flash Sandbox Bypass,"$3,000",kinine,ibb-flash,2014-06-06T18:39:15.242Z,2014-06-19T18:07:45.941Z
16718,https://hackerone.com/reports/16718,Open Redirect login account,$100,asdjsonyou,slack,2014-06-17T08:19:28.976Z,2014-08-25T21:58:02.476Z
16571,https://hackerone.com/reports/16571,SSRF (Portscan) via Register Function (Custom Server),$250,pum,relateiq,2014-06-15T16:19:41.558Z,2014-07-26T10:44:31.133Z
16392,https://hackerone.com/reports/16392,Abusing daemon logs for Privilege escalation under certain scenarios,$300,tunnelshade,phabricator,2014-06-14T03:09:35.523Z,2014-06-18T13:44:53.500Z
16315,https://hackerone.com/reports/16315,Abusing VCS control on phabricator,$600,tunnelshade,phabricator,2014-06-13T12:49:59.335Z,2014-06-13T15:04:00.726Z
4461,https://hackerone.com/reports/4461,Server Side Request Forgery,$500,santese,yahoo,2014-03-20T17:00:20.714Z,2014-06-05T15:09:17.537Z
2628,https://hackerone.com/reports/2628,CSRF vulnerability on https://sehacure.slack.com/account/settings,$100,anand786,slack,2014-03-01T22:30:04.475Z,2014-07-26T20:43:19.231Z
12588,https://hackerone.com/reports/12588,XSS in a file or folder name,$500,reactors08,mailru,2014-05-20T05:26:35.769Z,2014-07-09T09:24:50.764Z
11410,https://hackerone.com/reports/11410,XSS in https://e.mail.ru/cgi-bin/lstatic (Limited use),$400,4lemon,mailru,2014-05-08T14:24:00.038Z,2014-12-10T19:07:13.133Z
15785,https://hackerone.com/reports/15785,Session not invalidated after password reset,$100,guido,security,2014-06-10T00:12:06.324Z,2014-06-10T01:45:10.430Z
454,https://hackerone.com/reports/454,PNG compression DoS,$500,dutchgraa,security,2013-11-23T21:21:28.099Z,2015-05-28T04:45:07.299Z
7813,https://hackerone.com/reports/7813,readble .htaccess + Source Code Disclosure  (+ .SVN repository),$250,nahamsec,yahoo,2014-04-17T06:35:22.709Z,2014-08-20T17:54:30.624Z
14127,https://hackerone.com/reports/14127,SSRF on https://whitehataudit.slack.com/account/photo,$300,4lemon,slack,2014-05-30T12:42:48.729Z,2014-12-21T10:03:57.732Z
2168,https://hackerone.com/reports/2168,XSS on Every sports.yahoo.com page,"$1,500",kenb,yahoo,2014-02-21T19:16:17.052Z,2014-08-20T17:53:20.974Z
1533,https://hackerone.com/reports/1533,Flickr: Invitations disclosure (resend feature),$750,d4d1a179c0f3,yahoo,2014-02-16T01:00:13.662Z,2014-04-05T19:27:10.372Z
1483,https://hackerone.com/reports/1483,HTML Injection on flickr screename using IOS App,$800,panchocosil,yahoo,2014-02-15T03:12:24.991Z,2015-10-27T20:27:41.988Z
13195,https://hackerone.com/reports/13195,auth.mail.ru: XSS in login form,$500,isox,mailru,2014-05-24T14:41:33.459Z,2015-09-13T12:00:50.027Z
11927,https://hackerone.com/reports/11927,Stored XSS on http://cards.mail.ru,$150,4lemon,mailru,2014-05-13T12:23:15.140Z,2014-12-10T19:09:03.423Z
13286,https://hackerone.com/reports/13286,Host Header Injection - irccloud.com,$100,ethicalhacker,irccloud,2014-05-25T10:41:44.901Z,2014-07-08T10:00:33.687Z
7266,https://hackerone.com/reports/7266,XSS in https://hk.user.auctions.yahoo.com,$500,quistertow,yahoo,2014-04-11T22:07:07.361Z,2014-08-20T17:47:02.582Z
11861,https://hackerone.com/reports/11861,SQL injection update.mail.ru,$250,vah13,mailru,2014-05-12T18:30:36.120Z,2014-05-30T11:39:42.303Z
9479,https://hackerone.com/reports/9479,Anti-MIME-Sniffing header X-Content-Type-Options header has not been set.,$100,uname,security,2014-04-24T04:17:10.001Z,2015-04-28T05:06:57.061Z
5946,https://hackerone.com/reports/5946,Marking notifications as read CSRF bug,$100,redkan,security,2014-04-05T12:35:00.350Z,2015-04-28T15:37:35.678Z
10554,https://hackerone.com/reports/10554,Bypassing 2FA for BTC transfers,"$1,000",michiel,coinbase,2014-05-01T19:58:58.192Z,2014-09-25T06:48:37.171Z
1538,https://hackerone.com/reports/1538,SQLi on http://sports.yahoo.com/nfl/draft,"$3,705",esevece,yahoo,2014-02-16T02:12:34.048Z,2014-04-05T17:37:25.241Z
6704,https://hackerone.com/reports/6704,"Open Proxy, http://www.smushit.com/ysmush.it/, 4/09/14, #SpringClean","$2,000",internetwache,yahoo,2014-04-09T12:27:35.581Z,2014-08-20T17:53:33.824Z
10037,https://hackerone.com/reports/10037,SQL inj,$150,vah13,mailru,2014-04-27T19:12:28.460Z,2014-05-30T11:40:23.153Z
8724,https://hackerone.com/reports/8724,Clickjacking,$150,help4u,mailru,2014-04-21T17:07:18.310Z,2014-06-06T09:53:17.145Z
9318,https://hackerone.com/reports/9318,Home page reflected XSS,$250,bitquark,mailru,2014-04-23T10:58:46.134Z,2014-06-06T11:43:17.708Z
10829,https://hackerone.com/reports/10829,"CSRF in function ""Set as primary"" on  accounts page",$100,0ctac0der,coinbase,2014-05-03T19:46:07.517Z,2014-06-06T04:56:45.797Z
6182,https://hackerone.com/reports/6182,captcha missing,$200,niks,invision,2014-04-07T14:25:24.072Z,2014-07-16T09:07:14.747Z
6674,https://hackerone.com/reports/6674,"REMOTE CODE EXECUTION/LOCAL FILE INCLUSION/XSPA/SSRF, view-source:http://sb*.geo.sp1.yahoo.com/, 4/6/14, #SpringClean","$3,000",nnwakelam,yahoo,2014-04-09T07:51:17.063Z,2014-08-06T01:52:37.528Z
4836,https://hackerone.com/reports/4836,From Unrestricted File Upload to Remote Command Execution,$800,santese,yahoo,2014-03-26T10:36:57.922Z,2014-04-07T16:42:53.804Z
6353,https://hackerone.com/reports/6353,Wildcard DNS in website,$100,shahmeer-amir,relateiq,2014-04-07T21:43:19.990Z,2014-06-01T00:31:47.303Z
10297,https://hackerone.com/reports/10297,Stored XSS in slack.com (integrations),$500,mchooo,slack,2014-04-29T15:12:00.326Z,2014-05-29T19:55:54.201Z
9774,https://hackerone.com/reports/9774,Stored XSS Found,$500,karshxz7593,slack,2014-04-25T16:26:45.261Z,2014-06-01T06:26:54.111Z
7531,https://hackerone.com/reports/7531,Login CSRF can be bypassed (Similar approach to previous one).,$100,uname,irccloud,2014-04-14T13:24:23.085Z,2014-05-20T12:03:13.727Z
5933,https://hackerone.com/reports/5933,Multiple Issues related to registering applications,"$1,000",anshuman_bh,coinbase,2014-04-05T09:03:16.501Z,2014-05-29T01:07:30.884Z
7369,https://hackerone.com/reports/7369,2 factor authentication design flaw,$100,ryancollins,coinbase,2014-04-12T17:47:25.145Z,2014-06-06T04:09:56.472Z
7357,https://hackerone.com/reports/7357,Host Header is not validated resulting in Open Redirect,$100,anshuman_bh,irccloud,2014-04-12T16:54:31.765Z,2014-04-24T09:52:31.637Z
7931,https://hackerone.com/reports/7931,Issue with remember_user_token,$150,dawidczagan,security,2014-04-17T21:30:55.231Z,2015-05-28T04:48:47.701Z
6883,https://hackerone.com/reports/6883,Bruteforcing irccloud login,$100,cliffordtrigo,irccloud,2014-04-10T21:41:29.872Z,2014-05-26T08:35:47.565Z
4256,https://hackerone.com/reports/4256,XSS Vulnerability (my.yahoo.com),$250,mchooo,yahoo,2014-03-18T00:04:31.275Z,2014-05-07T21:51:27.195Z
9391,https://hackerone.com/reports/9391,Xss in CampTix Event Ticketing,$25,atulshedage,iandunn-projects,2014-04-23T17:39:15.556Z,2014-04-24T17:50:51.204Z
9375,https://hackerone.com/reports/9375,Stored XSS in all fields in Basic Google Maps Placemarks Settings,$25,cliffordtrigo,iandunn-projects,2014-04-23T16:29:12.971Z,2014-04-23T23:41:22.633Z
5928,https://hackerone.com/reports/5928,Uncontrolled Resource Consumption with XMPP-Layer Compression,$500,gianko,internet,2014-04-05T07:14:39.739Z,2014-04-20T21:15:34.837Z
7803,https://hackerone.com/reports/7803,Security bypass could lead to information disclosure,"$2,000",masatokinugawa,ibb-flash,2014-04-08T00:00:00.000Z,2014-04-08T00:00:00.000Z
2140,https://hackerone.com/reports/2140,Flash local-with-fileaccess Sandbox Bypass,"$2,000",kinine,ibb-flash,2014-02-21T01:47:59.228Z,2014-04-17T00:41:53.991Z
6877,https://hackerone.com/reports/6877,"Unsecure cookies, cookie flag secure not set",$100,cliffordtrigo,irccloud,2014-04-10T21:34:38.332Z,2014-05-15T16:16:10.381Z
7041,https://hackerone.com/reports/7041,iOS application does not destroy session upon logout.,$100,uname,irccloud,2014-04-11T05:34:06.299Z,2014-05-22T22:46:40.787Z
7036,https://hackerone.com/reports/7036,Bug in iOS application which could lead to unauthorised access.,$100,uname,irccloud,2014-04-11T04:48:36.732Z,2014-05-15T14:16:41.277Z
6935,https://hackerone.com/reports/6935,Missing X-Content-Type-Options,$100,shipcode,irccloud,2014-04-11T00:10:01.272Z,2014-05-15T10:51:54.878Z
6350,https://hackerone.com/reports/6350,creating titleless and non-closable bugs,$150,leander,security,2014-04-07T21:37:17.452Z,2014-04-17T05:36:56.573Z
2421,https://hackerone.com/reports/2421,Value of JSESSIONID  and XSRF token parameter in cookie remains same before and after login,$100,shahmeer-amir,relateiq,2014-02-28T13:01:01.487Z,2014-05-14T21:58:04.296Z
6907,https://hackerone.com/reports/6907,Session Token is not Verified while changing Account Setting's which Result In account Takeover,$500,exploitprotocol,irccloud,2014-04-10T22:58:58.649Z,2014-04-23T11:16:00.693Z
6872,https://hackerone.com/reports/6872,Sign up CSRF,$100,cliffordtrigo,irccloud,2014-04-10T21:24:11.161Z,2014-05-14T13:01:59.583Z
6871,https://hackerone.com/reports/6871,Login CSRF,$100,cliffordtrigo,irccloud,2014-04-10T21:22:34.406Z,2014-04-21T16:02:37.838Z
7121,https://hackerone.com/reports/7121,Persistent Cross Site Scripting within the IRCCloud Pastebin,$500,mantis,irccloud,2014-04-11T11:31:46.703Z,2014-10-01T13:47:10.420Z
6626,https://hackerone.com/reports/6626,TLS heartbeat read overrun,Bounty Info Not sure,No Reporter Information FOund,ibb-openssl,2014-04-05T23:51:06.000Z,2014-04-07T16:53:31.000Z
6389,https://hackerone.com/reports/6389,Integer overflow in strop.expandtabs,"$1,500",ianbeer,ibb-python,2014-03-31T00:09:44.000Z,2014-03-31T00:09:44.000Z
6380,https://hackerone.com/reports/6380,Same Origin Security Bypass Vulnerability,"$2,000",masatokinugawa,ibb-flash,2014-03-11T00:00:00.000Z,2014-03-11T00:00:00.000Z
6002,https://hackerone.com/reports/6002,Stored XSS in Slack.com,$300,aj-_-,slack,2014-04-06T02:40:01.137Z,2015-03-09T18:52:47.846Z
6002,https://hackerone.com/reports/6002,Stored XSS in Slack.com,$300,aj-_-,slack,2014-04-06T02:40:01.137Z,2015-03-09T18:52:47.846Z
5786,https://hackerone.com/reports/5786,Coinbase Android Security Vulnerabilities,$100,bryanstern,coinbase,2014-03-11T20:05:00.000Z,2014-05-07T21:58:00.252Z
4561,https://hackerone.com/reports/4561,Stored XSS in Slackbot Direct Messages,$500,prakharprasad,slack,2014-03-22T10:54:27.583Z,2014-05-04T18:38:21.252Z
3039,https://hackerone.com/reports/3039,SQL Injection ON HK.Promotion,"$1,000",nahamsec,yahoo,2014-03-04T04:40:45.194Z,2014-03-17T16:34:36.700Z
4409,https://hackerone.com/reports/4409,TRACE disclosure attack may be possible,$100,cliffordtrigo,relateiq,2014-03-19T23:20:32.245Z,2014-07-25T20:58:25.806Z
2127,https://hackerone.com/reports/2127,HK.Yahoo.Net Remote Command Execution,"$1,276",nahamsec,yahoo,2014-02-20T17:40:29.222Z,2014-03-17T16:31:13.256Z
4690,https://hackerone.com/reports/4690,SPDY heap buffer overflow,"$3,000",lmolas,ibb-nginx,2014-03-24T21:54:37.486Z,2014-03-24T21:54:37.486Z
4689,https://hackerone.com/reports/4689,SPDY memory corruption,"$3,000",lmolas,ibb-nginx,2014-03-24T21:54:07.136Z,2014-03-24T21:54:07.136Z
4638,https://hackerone.com/reports/4638,Duplicate of #4550,$500,prakharprasad,slack,2014-03-23T19:51:54.159Z,2014-05-21T15:08:07.830Z
3441,https://hackerone.com/reports/3441,Captcha Bypass With Extension,$100,robin,relateiq,2014-03-07T09:10:27.296Z,2014-04-20T22:34:17.821Z
2427,https://hackerone.com/reports/2427,XSRF token problem,$100,shahmeer-amir,relateiq,2014-02-28T13:56:52.823Z,2014-04-20T22:09:02.690Z
3986,https://hackerone.com/reports/3986,Securing sensitive pages from SearchBots,$100,siddiki,security,2014-03-14T10:03:32.070Z,2014-04-20T15:13:00.462Z
4114,https://hackerone.com/reports/4114,Persistent XSS: Editor link,$300,tomvg,phabricator,2014-03-16T11:30:47.494Z,2014-04-16T20:02:21.407Z
3930,https://hackerone.com/reports/3930,OAuth Stealing Attack (New),$400,goldshlager,phabricator,2014-03-13T14:08:40.477Z,2014-04-13T12:37:27.935Z
3921,https://hackerone.com/reports/3921,Control character allowed in username,$300,dawidczagan,phabricator,2014-03-13T12:32:49.566Z,2014-04-12T19:55:37.054Z
2575,https://hackerone.com/reports/2575,"Slack OAuth2 ""redirect_uri"" Bypass",$100,prakharprasad,slack,2014-03-01T15:12:55.080Z,2014-05-29T22:15:44.983Z
2559,https://hackerone.com/reports/2559,Broken Authentication (including Slack OAuth bugs),$100,anand786,slack,2014-03-01T11:56:40.224Z,2014-08-30T07:19:16.157Z
3596,https://hackerone.com/reports/3596,OAuth access_token stealing in Phabricator,$450,goldshlager,phabricator,2014-03-10T12:03:49.078Z,2014-04-11T14:23:15.622Z
3227,https://hackerone.com/reports/3227,Control Characters Not Stripped From Username on Signup,$100,fin1te,security,2014-03-04T21:46:39.784Z,2014-03-11T20:33:27.097Z
1675,https://hackerone.com/reports/1675,Local file inclusion,"$1,390",alexandru,yahoo,2014-02-17T19:27:35.477Z,2014-03-27T17:33:19.223Z
3455,https://hackerone.com/reports/3455,flash content type sniff vulnerability in api.slack.com,$500,netfuzzer,slack,2014-03-07T14:17:25.238Z,2014-04-08T23:56:03.546Z
2439,https://hackerone.com/reports/2439,Cross Site Scripting (XSS) - app.relateiq.com,$100,quistertow,relateiq,2014-02-28T17:16:44.292Z,2014-08-07T16:09:28.649Z
2735,https://hackerone.com/reports/2735,"HTML injection in ""Invite Collaborators""",$100,melvin,relateiq,2014-03-02T19:23:13.655Z,2014-04-06T19:10:37.234Z
3356,https://hackerone.com/reports/3356,UnAuthorized Editorial Publishing to Blogs,$300,mlitchfield,phabricator,2014-03-06T08:41:22.840Z,2014-04-05T22:08:45.681Z
2777,https://hackerone.com/reports/2777,Reflected Xss,$500,niks,slack,2014-03-03T09:18:31.827Z,2014-05-19T08:28:09.846Z
2622,https://hackerone.com/reports/2622,URL redirection flaw,$200,anand786,slack,2014-03-01T22:03:05.186Z,2014-08-30T07:20:16.157Z
2617,https://hackerone.com/reports/2617,Stored XSS in www.slack-files.com,$200,prakharprasad,slack,2014-03-01T21:29:41.229Z,2014-05-23T22:59:09.590Z
2625,https://hackerone.com/reports/2625,Stored XSS in username.slack.com,$500,prakharprasad,slack,2014-03-01T22:11:51.624Z,2014-08-07T18:20:45.404Z
2652,https://hackerone.com/reports/2652,Stored XSS in Channel Chat,$500,prakharprasad,slack,2014-03-02T00:34:11.203Z,2014-05-21T15:03:41.674Z
2584,https://hackerone.com/reports/2584,Weird Bug - Ability to see partial of other user's notification,$500,wcypierre,security,2014-03-01T16:55:36.988Z,2014-04-19T20:59:45.280Z
2497,https://hackerone.com/reports/2497,Reflective XSS can be triggered in IE,$150,shahmeer-amir,slack,2014-02-28T23:48:51.975Z,2015-03-15T03:32:00.231Z
2221,https://hackerone.com/reports/2221,CSS leaks SCSS debug info,$100,guido,security,2014-02-23T13:23:11.998Z,2014-02-28T16:46:22.053Z
940,https://hackerone.com/reports/940,Store XSS Flicker main page,"$1,960",panchocosil,yahoo,2014-02-03T20:51:52.286Z,2015-08-14T19:07:22.801Z
914,https://hackerone.com/reports/914,XSS Yahoo Messenger Via Calendar.Yahoo.Com,$677.50,nahamsec,yahoo,2014-02-03T16:52:20.123Z,2014-03-23T18:23:33.017Z
2170,https://hackerone.com/reports/2170,Flash double free vulnerability leads to code execution,"$10,000",clem1,ibb-flash,2014-02-21T20:37:47.654Z,2014-02-27T21:44:27.694Z
2245,https://hackerone.com/reports/2245,Win32k Window Handle Vulnerability (EoP),"$5,000",datuzi,sandbox,2014-01-14T00:00:00.000Z,2014-01-14T00:00:00.000Z
2228,https://hackerone.com/reports/2228,Login CSRF using Twitter OAuth,$300,mathias,phabricator,2014-02-23T17:25:25.462Z,2014-03-26T01:09:32.610Z
2233,https://hackerone.com/reports/2233,Bypass auth.email-domains (2),$500,tomvg,phabricator,2014-02-23T18:44:37.166Z,2014-03-26T01:04:47.585Z
2224,https://hackerone.com/reports/2224,Bypass auth.email-domains,"$1,000",tomvg,phabricator,2014-02-23T16:08:39.974Z,2014-03-25T18:23:30.689Z
916,https://hackerone.com/reports/916,Cross-site scripting on the main page of flickr by tagging a user.,"$2,173.75",smiegles,yahoo,2014-02-03T17:35:32.694Z,2014-03-07T00:44:02.745Z
2107,https://hackerone.com/reports/2107,Handling of jar: URIs bypasses AllowScriptAccess=never,"$2,000",masatokinugawa,ibb-flash,2014-01-14T00:00:00.000Z,2014-01-14T00:00:00.000Z
2106,https://hackerone.com/reports/2106,Flash type confusion vulnerability leads to code execution,"$10,000",bannedit,ibb-flash,2013-12-10T00:00:00.000Z,2013-12-10T00:00:00.000Z
1509,https://hackerone.com/reports/1509,DNS Misconfiguration,$100,szgru,security,2014-02-15T15:52:47.317Z,2014-02-15T21:04:41.142Z
1356,https://hackerone.com/reports/1356,PHP Heap Overflow Vulnerability in imagecrop(),"$1,500",kubabrecka,ibb-php,2013-12-27T02:57:00.000Z,2014-02-06T00:00:00.000Z
960,https://hackerone.com/reports/960,Linux 3.4+: arbitrary write with CONFIG_X86_X32,"$3,000",pageexec,sandbox,2014-01-28T23:52:58.000Z,2014-01-31T00:11:16.000Z
842,https://hackerone.com/reports/842,Autocomplete enabled in Paypal preferences,$100,xtross1,security,2014-02-01T09:55:39.277Z,2015-05-28T04:50:18.149Z
809,https://hackerone.com/reports/809,Improperly implemented password recovery link functionality,$300,dawidczagan,phabricator,2014-01-27T20:49:36.770Z,2014-02-27T00:54:55.437Z
774,https://hackerone.com/reports/774,Log in a user to another account,$300,dawidczagan,phabricator,2014-01-23T12:54:26.529Z,2014-02-22T22:21:32.666Z
742,https://hackerone.com/reports/742,A password reset page does not properly validate the authenticity token at the server side.,$100,niks,security,2014-01-17T14:53:50.225Z,2014-04-19T20:59:39.929Z
727,https://hackerone.com/reports/727,Switching the user to the attacker's account,$150,dawidczagan,security,2014-01-15T22:24:14.153Z,2014-02-20T00:04:27.563Z
737,https://hackerone.com/reports/737,Improper session management,$100,dawidczagan,security,2014-01-16T23:48:19.888Z,2014-02-19T23:57:04.759Z
738,https://hackerone.com/reports/738,Information disclosure (reset password token) and changing the user's password,$100,dawidczagan,security,2014-01-17T00:49:34.781Z,2014-02-19T23:44:04.883Z
575,https://hackerone.com/reports/575,Email spoofing,$250,introvertmac,security,2014-01-10T11:44:11.303Z,2015-05-28T04:51:46.358Z
713,https://hackerone.com/reports/713,Upload profile photo from URL,$500,laceratus,security,2014-01-14T17:04:41.419Z,2014-02-15T03:07:33.332Z
547,https://hackerone.com/reports/547,CSRF login,$100,andrisatteka,security,2014-01-03T11:22:33.052Z,2014-01-13T16:42:18.010Z
546,https://hackerone.com/reports/546,Logical issues with account settings,$150,introvertmac,security,2014-01-01T15:23:05.995Z,2015-05-28T04:52:35.867Z
523,https://hackerone.com/reports/523,PHP openssl_x509_parse() Memory Corruption Vulnerability,"$4,000",sesser,ibb-php,2013-11-30T23:00:00.000Z,2013-12-13T00:00:00.000Z
500,https://hackerone.com/reports/500,OpenSSH: Memory corruption in AES-GCM support,"$1,500",markus,internet,2013-11-07T00:00:00.000Z,2013-11-07T00:00:00.000Z
499,https://hackerone.com/reports/499,Ruby: Heap Overflow in Floating Point Parsing,"$1,500",charliesome,ibb-ruby,2013-11-22T00:00:00.000Z,2013-11-22T00:00:00.000Z
